case_id,site_id,case_name,group,lat,lon,case_status,solve_iter,tier,split,max_speed,mean_speed,T_min,T_max,q_min,q_max,k_min,final_Ux,n_iterations,n_flags,flags
ct_f_wind_onshore_0108/case_ts002,ct_f_wind_onshore_0108,case_ts002,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,7.271123385083964,2.108029502348145,280.88297,299.81237,0.0059692807,0.010976435,0.00031446424,0.0083035824,300,0,
ct_f_wind_onshore_0108/case_ts003,ct_f_wind_onshore_0108,case_ts003,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,16.701111118350934,10.862776168256762,275.84494,294.10472,0.0042054942,0.0082624775,0.0054513773,0.00034085306,300,0,
ct_f_wind_onshore_0108/case_ts004,ct_f_wind_onshore_0108,case_ts004,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,7.282036837426752,1.6023346411482162,278.6167,297.16903,0.0053648274,0.0085648226,0.00088244979,0.0033301207,300,0,
ct_f_wind_onshore_0108/case_ts005,ct_f_wind_onshore_0108,case_ts005,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,7.834771914059886,3.4332792650510897,278.22438,294.84322,0.0068959104,0.010205901,0.0010103703,0.002203973,300,0,
ct_f_wind_onshore_0108/case_ts006,ct_f_wind_onshore_0108,case_ts006,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,7.119438063225603,4.0881837729160555,278.55947,295.27531,0.004919776,0.0086911158,0.0012527662,0.00096575839,300,0,
ct_f_wind_onshore_0108/case_ts007,ct_f_wind_onshore_0108,case_ts007,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,10.966440663142905,8.19645635164617,280.01804,299.3309,0.0062912992,0.0092728002,0.003080178,0.00092282212,300,0,
ct_f_wind_onshore_0108/case_ts008,ct_f_wind_onshore_0108,case_ts008,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,13.876851744281433,9.27087710686863,283.44444,299.32293,0.0040299029,0.0069471185,0.004748428,0.0016738366,300,0,
ct_f_wind_onshore_0108/case_ts009,ct_f_wind_onshore_0108,case_ts009,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,12.29684415551044,4.754590038977114,281.99159,303.42191,0.0071207016,0.0093802504,0.0014909765,0.0050365308,300,0,
ct_f_wind_onshore_0108/case_ts010,ct_f_wind_onshore_0108,case_ts010,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,19.35361606759233,6.800878061028475,279.71601,297.25215,0.0052654323,0.0086093124,0.0013792742,0.0012579676,300,0,
ct_f_wind_onshore_0108/case_ts011,ct_f_wind_onshore_0108,case_ts011,F_wind_onshore,41.41951,25.44494,solved,300,silver,val,12.472194481505843,3.0613999725173953,279.69947,293.20911,0.0031432156,0.012851468,0.0023982797,0.011312969,300,1,Ux_residual=1.13e-02
ct_f_wind_onshore_0108/case_ts012,ct_f_wind_onshore_0108,case_ts012,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,3.7815974551344027,2.2178041316287667,281.37249,302.90799,0.0058280167,0.0098655493,0.00051754438,0.0017305645,300,0,
ct_f_wind_onshore_0108/case_ts013,ct_f_wind_onshore_0108,case_ts013,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,17.10141203585445,9.488675120151612,284.98592,296.09638,0.0041902879,0.013592377,0.0053722583,0.00065441739,300,0,
ct_f_wind_onshore_0108/case_ts014,ct_f_wind_onshore_0108,case_ts014,F_wind_onshore,41.41951,25.44494,solved,300,gold,val,10.116068596113687,7.094899152857582,278.19824,299.36541,0.0032469819,0.0060562785,0.0013682126,0.0013644234,300,0,
ct_f_wind_onshore_0128/case_ts000,ct_f_wind_onshore_0128,case_ts000,F_wind_onshore,53.39524,-8.50968,early_converged,1000,gold,train,19.57482444576622,12.899104354177362,270.99736,280.51299,0.0016682047,0.0052186208,0.0074538528,1.6356211e-06,1000,0,
ct_f_wind_onshore_0128/case_ts001,ct_f_wind_onshore_0128,case_ts001,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,21.924334038066142,10.425099625462698,272.62724,287.03896,0.0021418464,0.0068913573,0.0049586746,0.00032526619,300,0,
ct_f_wind_onshore_0128/case_ts002,ct_f_wind_onshore_0128,case_ts002,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,14.997344461074977,4.967579594054115,276.39259,284.37728,0.00096493556,0.0071927317,0.0022106564,0.0029923231,300,0,
ct_f_wind_onshore_0128/case_ts003,ct_f_wind_onshore_0128,case_ts003,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,21.256122798828187,7.157281896181396,269.49863,284.40858,0.0029262602,0.0072696509,0.0027047812,0.0022467455,300,0,
ct_f_wind_onshore_0128/case_ts004,ct_f_wind_onshore_0128,case_ts004,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,11.623819600829444,6.7324094057538915,275.03645,286.41313,0.0056197849,0.0091133771,0.002963337,0.00044914111,300,0,
ct_f_wind_onshore_0128/case_ts005,ct_f_wind_onshore_0128,case_ts005,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,8.693151551552605,4.266619158762017,271.20642,282.93188,0.0023918844,0.006878831,0.0012960122,0.00059912579,300,0,
ct_f_wind_onshore_0128/case_ts006,ct_f_wind_onshore_0128,case_ts006,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,15.399600802034454,9.353533135549377,271.50281,283.4006,0.003641845,0.0063459592,0.0052630934,0.0013228782,300,0,
ct_f_wind_onshore_0128/case_ts007,ct_f_wind_onshore_0128,case_ts007,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,6.668351164120125,3.04581782844537,279.64146,287.75813,0.0060338477,0.0087035434,0.0017241387,0.00374563,300,0,
ct_f_wind_onshore_0128/case_ts008,ct_f_wind_onshore_0128,case_ts008,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,3.112064537520554,1.7361269480928454,275.11528,289.60708,0.0016971536,0.0071815521,0.00032835059,0.0040611693,300,0,
ct_f_wind_onshore_0128/case_ts009,ct_f_wind_onshore_0128,case_ts009,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,9.223810278601826,5.098550440487431,276.5137,288.0001,0.0055408314,0.0094298479,0.0015466784,0.0013025658,300,0,
ct_f_wind_onshore_0128/case_ts010,ct_f_wind_onshore_0128,case_ts010,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,16.953086551008344,10.588851192020622,279.31036,289.70105,0.007222574,0.011290741,0.0070266113,0.00030847835,300,0,
ct_f_wind_onshore_0128/case_ts011,ct_f_wind_onshore_0128,case_ts011,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,14.473600167510412,4.2521630698587325,276.00216,291.68603,0.0047019519,0.011009016,0.0011375966,0.0043899023,300,0,
ct_f_wind_onshore_0128/case_ts012,ct_f_wind_onshore_0128,case_ts012,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,13.04319158872454,6.232224193281106,274.25897,285.41208,0.0015776677,0.0077978208,0.003495132,0.00070710218,300,0,
ct_f_wind_onshore_0128/case_ts013,ct_f_wind_onshore_0128,case_ts013,F_wind_onshore,53.39524,-8.50968,diverged,0,rejected,train,,,,,,,,,,0,
ct_f_wind_onshore_0128/case_ts014,ct_f_wind_onshore_0128,case_ts014,F_wind_onshore,53.39524,-8.50968,solved,300,gold,train,29.700437940833073,14.734982858203402,273.40811,284.9714,0.0013463704,0.0062669106,0.010497392,0.0006156077,300,0,
ct_f_wind_onshore_0148/case_ts000,ct_f_wind_onshore_0148,case_ts000,F_wind_onshore,47.74199,8.28271,early_converged,1000,gold,train,11.862812307403466,2.007651940686032,276.20441,292.40464,0.0037818776,0.0091628081,0.00099616327,0.0033135016,1000,0,
ct_f_wind_onshore_0148/case_ts001,ct_f_wind_onshore_0148,case_ts001,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,20.07047877174003,7.733724956665569,270.50025,285.00761,0.0042835236,0.0068239188,0.0034008469,0.0052666754,300,0,
ct_f_wind_onshore_0148/case_ts002,ct_f_wind_onshore_0148,case_ts002,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,7.914742682498688,1.504519998338085,277.70661,294.73267,0.0053070592,0.011178315,0.00094623806,0.0056768718,300,0,
ct_f_wind_onshore_0148/case_ts003,ct_f_wind_onshore_0148,case_ts003,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,15.028082321825664,5.661686904767283,280.95187,296.92172,0.002592629,0.010464815,0.0015421691,0.0012184314,300,0,
ct_f_wind_onshore_0148/case_ts004,ct_f_wind_onshore_0148,case_ts004,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,5.865379025436654,2.603082215387114,280.52795,294.50836,0.0059439914,0.01191137,0.00060089186,0.002492659,300,0,
ct_f_wind_onshore_0148/case_ts005,ct_f_wind_onshore_0148,case_ts005,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,11.388963219854965,2.0888805056001933,278.31113,295.67915,0.0058978733,0.0093448899,0.0015223288,0.0045257786,300,0,
ct_f_wind_onshore_0148/case_ts006,ct_f_wind_onshore_0148,case_ts006,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,6.568471281808033,2.181305255677551,279.19583,292.59201,0.0058182942,0.011992989,0.00071489721,0.0031442687,300,0,
ct_f_wind_onshore_0148/case_ts007,ct_f_wind_onshore_0148,case_ts007,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,7.748098220810051,4.979116599689162,281.07368,294.2266,0.0030551116,0.0085091952,0.0010553156,0.0013361756,300,0,
ct_f_wind_onshore_0148/case_ts008,ct_f_wind_onshore_0148,case_ts008,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,10.388903582485153,3.557373575662992,279.32347,293.49712,0.0042199146,0.012610335,0.0017553331,0.0035157645,300,0,
ct_f_wind_onshore_0148/case_ts009,ct_f_wind_onshore_0148,case_ts009,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,15.379188538022213,4.531177028371953,279.56142,298.01573,0.0057713575,0.010793029,0.00070957077,0.0020033292,300,0,
ct_f_wind_onshore_0148/case_ts010,ct_f_wind_onshore_0148,case_ts010,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,1.891368759548803,0.845461880183931,284.05141,303.7253,0.0041134302,0.0091575994,0.00025981809,0.0049593568,300,0,
ct_f_wind_onshore_0148/case_ts011,ct_f_wind_onshore_0148,case_ts011,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,10.868147596348127,6.072475166900193,280.20622,291.23539,0.0031472449,0.009752382,0.00098580652,0.0017218253,300,0,
ct_f_wind_onshore_0148/case_ts012,ct_f_wind_onshore_0148,case_ts012,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,8.140577039064592,4.213239078528864,279.56433,295.74255,0.0035316127,0.0094535198,0.00071884055,0.0024535655,300,0,
ct_f_wind_onshore_0148/case_ts013,ct_f_wind_onshore_0148,case_ts013,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,6.2585008853158515,3.401598366979439,278.79181,293.88055,0.0060357074,0.011733797,0.00095945544,0.0016066838,300,0,
ct_f_wind_onshore_0148/case_ts014,ct_f_wind_onshore_0148,case_ts014,F_wind_onshore,47.74199,8.28271,solved,300,gold,train,14.564771695561667,6.34089019631485,280.4547,292.75141,0.0068017389,0.010836493,0.0014084078,0.00079302488,300,0,
ct_g_paragliding_0018/case_ts000,ct_g_paragliding_0018,case_ts000,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts001,ct_g_paragliding_0018,case_ts001,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts002,ct_g_paragliding_0018,case_ts002,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts003,ct_g_paragliding_0018,case_ts003,G_paragliding,45.40793,6.82497,early_converged,9,rejected,val,4.654592032981418e+42,4.505130956476705e+36,-11289539000000.0,236491400000000.0,-4339279500.0,1699767900000.0,1e-10,3.36026e-10,9,5,max_speed=4654592032981417894409381080915851553538048.0; T_min=-11289539000000.0; T_max=236491400000000.0; q_min=-4339279500.0000; q_max=1699767900000.0000
ct_g_paragliding_0018/case_ts004,ct_g_paragliding_0018,case_ts004,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts005,ct_g_paragliding_0018,case_ts005,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts006,ct_g_paragliding_0018,case_ts006,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts007,ct_g_paragliding_0018,case_ts007,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts008,ct_g_paragliding_0018,case_ts008,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts009,ct_g_paragliding_0018,case_ts009,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts010,ct_g_paragliding_0018,case_ts010,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts011,ct_g_paragliding_0018,case_ts011,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts012,ct_g_paragliding_0018,case_ts012,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts013,ct_g_paragliding_0018,case_ts013,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0018/case_ts014,ct_g_paragliding_0018,case_ts014,G_paragliding,45.40793,6.82497,diverged,0,rejected,val,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts000,ct_g_paragliding_0038,case_ts000,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts001,ct_g_paragliding_0038,case_ts001,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts002,ct_g_paragliding_0038,case_ts002,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts003,ct_g_paragliding_0038,case_ts003,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts004,ct_g_paragliding_0038,case_ts004,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts005,ct_g_paragliding_0038,case_ts005,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts006,ct_g_paragliding_0038,case_ts006,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts007,ct_g_paragliding_0038,case_ts007,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts008,ct_g_paragliding_0038,case_ts008,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts009,ct_g_paragliding_0038,case_ts009,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts010,ct_g_paragliding_0038,case_ts010,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts011,ct_g_paragliding_0038,case_ts011,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts012,ct_g_paragliding_0038,case_ts012,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts013,ct_g_paragliding_0038,case_ts013,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0038/case_ts014,ct_g_paragliding_0038,case_ts014,G_paragliding,45.95747,7.99736,diverged,0,rejected,train,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts000,ct_g_paragliding_0058,case_ts000,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts001,ct_g_paragliding_0058,case_ts001,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts002,ct_g_paragliding_0058,case_ts002,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts003,ct_g_paragliding_0058,case_ts003,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts004,ct_g_paragliding_0058,case_ts004,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts005,ct_g_paragliding_0058,case_ts005,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts006,ct_g_paragliding_0058,case_ts006,G_paragliding,47.678,12.42176,early_converged,6,rejected,test,1.4389268539284992e+31,6.735592825759865e+24,-1.2191062e+23,145828700000.0,-1.9811427e+20,386703440.0,1e-10,8.9351763e-08,6,5,max_speed=14389268539284992490620506341376.0; T_min=-121910620000000002752512.0; T_max=145828700000.0; q_min=-198114270000000008192.0000; q_max=386703440.0000
ct_g_paragliding_0058/case_ts007,ct_g_paragliding_0058,case_ts007,G_paragliding,47.678,12.42176,early_converged,5,rejected,test,5.030363665887974e+32,8.495548837776945e+26,-168062350000.0,643380320.0,-46196719.0,10308751.0,1e-10,1.5609366e-08,5,5,max_speed=503036366588797392258074522157056.0; T_min=-168062350000.0; T_max=643380320.0; q_min=-46196719.0000; q_max=10308751.0000
ct_g_paragliding_0058/case_ts008,ct_g_paragliding_0058,case_ts008,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts009,ct_g_paragliding_0058,case_ts009,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts010,ct_g_paragliding_0058,case_ts010,G_paragliding,47.678,12.42176,early_converged,5,rejected,test,1.4405588699321353e+47,6.6718243499570385e+40,-5.1719764e+17,29249546.0,-315512490.0,125309.58,1e-10,1.4651557e-08,5,5,max_speed=144055886993213532790602584995978780204448350208.0; T_min=-517197640000000000.0; T_max=29249546.0; q_min=-315512490.0000; q_max=125309.5800
ct_g_paragliding_0058/case_ts011,ct_g_paragliding_0058,case_ts011,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts012,ct_g_paragliding_0058,case_ts012,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts013,ct_g_paragliding_0058,case_ts013,G_paragliding,47.678,12.42176,diverged,0,rejected,test,,,,,,,,,,0,
ct_g_paragliding_0058/case_ts014,ct_g_paragliding_0058,case_ts014,G_paragliding,47.678,12.42176,early_converged,21,rejected,test,8.861233831757554e+32,4.354070894328574e+26,-360410400.0,766274.0,-35252.007,153432.26,1e-10,2.5533404e-07,21,5,max_speed=886123383175755370918483702317056.0; T_min=-360410400.0; T_max=766274.0; q_min=-35252.0070; q_max=153432.2600
ct_g_paragliding_0078/case_ts000,ct_g_paragliding_0078,case_ts000,G_paragliding,45.86865,11.86122,early_converged,1000,silver,train,16.284558657957948,1.5040254210754966,277.09267,295.21972,0.0039329036,0.010289012,0.00050750478,0.012451685,1000,1,Ux_residual=1.25e-02
ct_g_paragliding_0078/case_ts001,ct_g_paragliding_0078,case_ts001,G_paragliding,45.86865,11.86122,solved,300,gold,train,3.428911439286916,1.2776562681541417,275.80801,292.2683,0.0039356454,0.0082665029,0.00024727583,0.0014151011,300,0,
ct_g_paragliding_0078/case_ts002,ct_g_paragliding_0078,case_ts002,G_paragliding,45.86865,11.86122,solved,300,gold,train,3.0761527651206024,0.8700167960499163,280.3424,295.46402,0.0059702577,0.009827864,0.00027117776,0.0078429644,300,0,
ct_g_paragliding_0078/case_ts003,ct_g_paragliding_0078,case_ts003,G_paragliding,45.86865,11.86122,solved,300,gold,train,2.567782671851771,1.0633328844704617,279.71374,292.89348,0.0039065737,0.0080867093,0.00025778828,0.001456522,300,0,
ct_g_paragliding_0078/case_ts004,ct_g_paragliding_0078,case_ts004,G_paragliding,45.86865,11.86122,solved,300,silver,train,10.365474827913339,0.8735684620759224,282.58364,296.98443,0.0073671996,0.014031177,0.00034152755,0.014146365,300,1,Ux_residual=1.41e-02
ct_g_paragliding_0078/case_ts005,ct_g_paragliding_0078,case_ts005,G_paragliding,45.86865,11.86122,solved,300,gold,train,7.790815473965467,1.706818485410497,282.07806,295.24666,0.0062972359,0.01170595,0.0013240512,0.0052695715,300,0,
ct_g_paragliding_0078/case_ts006,ct_g_paragliding_0078,case_ts006,G_paragliding,45.86865,11.86122,solved,300,gold,train,4.507103051236145,1.2655243916196455,279.51441,299.05431,0.0057685506,0.0092099837,0.00049274461,0.0053264962,300,0,
ct_g_paragliding_0078/case_ts007,ct_g_paragliding_0078,case_ts007,G_paragliding,45.86865,11.86122,solved,300,gold,train,9.709649401479009,2.7870456757146096,282.27918,301.0933,0.0047913317,0.010344438,0.00083691077,0.002260013,300,0,
ct_g_paragliding_0078/case_ts008,ct_g_paragliding_0078,case_ts008,G_paragliding,45.86865,11.86122,solved,300,silver,train,8.2517991713197,1.2174627923780543,284.86099,302.56408,0.006932378,0.011058418,0.00088622623,0.01007749,300,1,Ux_residual=1.01e-02
ct_g_paragliding_0078/case_ts009,ct_g_paragliding_0078,case_ts009,G_paragliding,45.86865,11.86122,solved,300,gold,train,7.158294974291595,1.3172148419672876,285.34443,302.89667,0.0077523443,0.01295125,0.0011140687,0.0083486713,300,0,
ct_g_paragliding_0078/case_ts010,ct_g_paragliding_0078,case_ts010,G_paragliding,45.86865,11.86122,solved,300,gold,train,6.696866606504703,2.5153169943490794,280.81842,295.67159,0.0051335068,0.012018698,0.00023488004,0.0074426423,300,0,
ct_g_paragliding_0078/case_ts011,ct_g_paragliding_0078,case_ts011,G_paragliding,45.86865,11.86122,solved,300,gold,train,6.125282472093148,3.297661566118985,279.91906,297.0989,0.0061955503,0.0097831721,0.00085166136,0.002169329,300,0,
ct_g_paragliding_0078/case_ts012,ct_g_paragliding_0078,case_ts012,G_paragliding,45.86865,11.86122,solved,300,silver,train,12.53544485309306,1.5283765261684752,279.29612,294.38275,0.0062742552,0.010902809,0.00037385034,0.01479771,300,1,Ux_residual=1.48e-02
ct_g_paragliding_0078/case_ts013,ct_g_paragliding_0078,case_ts013,G_paragliding,45.86865,11.86122,solved,300,gold,train,23.117859455544068,6.410788841906032,282.59465,297.11035,0.0071343927,0.012842787,0.0020353986,0.0015980198,300,0,
ct_g_paragliding_0078/case_ts014,ct_g_paragliding_0078,case_ts014,G_paragliding,45.86865,11.86122,solved,300,gold,train,15.08547841505977,4.964856762457068,280.7846,295.25237,0.0064470692,0.011044376,0.00093078483,0.0018800884,300,0,
ct_g_paragliding_0098/case_ts000,ct_g_paragliding_0098,case_ts000,G_paragliding,36.97592,-5.36966,early_converged,1000,gold,train,15.163926117758486,9.360689463303737,276.63057,292.63723,0.0056567792,0.010224493,0.0026654698,0.00032201715,1000,0,
ct_g_paragliding_0098/case_ts001,ct_g_paragliding_0098,case_ts001,G_paragliding,36.97592,-5.36966,solved,300,gold,train,11.252395244028394,3.0691860540968467,282.80784,300.37795,0.0027548151,0.0050880341,0.00037767047,0.0060790863,300,0,
ct_g_paragliding_0098/case_ts002,ct_g_paragliding_0098,case_ts002,G_paragliding,36.97592,-5.36966,solved,300,gold,train,7.115084570172384,4.138892799483062,285.07406,302.2824,0.0025660386,0.0070747488,0.00030040721,0.0031474904,300,0,
ct_g_paragliding_0098/case_ts003,ct_g_paragliding_0098,case_ts003,G_paragliding,36.97592,-5.36966,solved,300,gold,train,3.9948325792501915,1.6216517372626864,290.00558,306.16355,0.0060873729,0.011739387,0.00071380733,0.0046401881,300,0,
ct_g_paragliding_0098/case_ts004,ct_g_paragliding_0098,case_ts004,G_paragliding,36.97592,-5.36966,solved,300,gold,train,6.784461648725486,4.590097631783889,289.06705,309.93475,0.005491502,0.0066831495,0.0012245728,0.0012978853,300,0,
ct_g_paragliding_0098/case_ts005,ct_g_paragliding_0098,case_ts005,G_paragliding,36.97592,-5.36966,solved,300,gold,train,14.913164035637392,3.660329984239713,286.43842,299.31281,0.0044123133,0.010921741,0.00093980788,0.0065763991,300,0,
ct_g_paragliding_0098/case_ts006,ct_g_paragliding_0098,case_ts006,G_paragliding,36.97592,-5.36966,solved,300,gold,train,4.638476832840695,2.7326443665342026,287.44934,305.3798,0.0062371785,0.010086204,0.00058739471,0.004519647,300,0,
ct_g_paragliding_0098/case_ts007,ct_g_paragliding_0098,case_ts007,G_paragliding,36.97592,-5.36966,solved,300,gold,train,18.755041502764854,8.246117808273077,290.0835,304.8389,0.0036404386,0.011223779,0.0010849766,0.0022262969,300,0,
ct_g_paragliding_0098/case_ts008,ct_g_paragliding_0098,case_ts008,G_paragliding,36.97592,-5.36966,solved,300,silver,train,9.315190719397469,1.1672639882771851,287.54729,306.16317,0.0029352318,0.0094399829,0.00057671009,0.010296294,300,1,Ux_residual=1.03e-02
ct_g_paragliding_0098/case_ts009,ct_g_paragliding_0098,case_ts009,G_paragliding,36.97592,-5.36966,solved,300,gold,train,13.497580347098287,2.9503144966634305,289.44408,299.92994,0.0042120874,0.011064659,0.00035758639,0.0016307459,300,0,
ct_g_paragliding_0098/case_ts010,ct_g_paragliding_0098,case_ts010,G_paragliding,36.97592,-5.36966,solved,300,gold,train,12.032958816421958,2.5114769191096378,291.50764,301.37696,0.0028330471,0.013862936,0.00038880815,0.0029619212,300,0,
ct_g_paragliding_0098/case_ts011,ct_g_paragliding_0098,case_ts011,G_paragliding,36.97592,-5.36966,solved,300,gold,train,14.049670767497203,3.7030211555238544,290.46142,306.94065,0.0068471702,0.01344945,0.00092920054,0.0018126456,300,0,
ct_g_paragliding_0098/case_ts012,ct_g_paragliding_0098,case_ts012,G_paragliding,36.97592,-5.36966,solved,300,gold,train,12.234038461818274,4.8878066175291,286.77774,298.0316,0.0029800266,0.013365395,0.0021501392,0.00080993682,300,0,
ct_g_paragliding_0098/case_ts013,ct_g_paragliding_0098,case_ts013,G_paragliding,36.97592,-5.36966,solved,300,gold,train,8.935256502737818,4.207215465132324,284.43344,299.38242,0.0035082101,0.0080666164,0.00081528103,0.0055647372,300,0,
ct_g_paragliding_0098/case_ts014,ct_g_paragliding_0098,case_ts014,G_paragliding,36.97592,-5.36966,solved,300,gold,train,8.470348411327684,4.130340957788888,279.31493,297.04076,0.0027482212,0.0085893541,0.00041286425,0.0029997057,300,0,
ct_g_paragliding_0118/case_ts000,ct_g_paragliding_0118,case_ts000,G_paragliding,40.09016,22.21675,early_converged,1000,gold,train,11.477172686914336,4.252796260984588,272.27972,290.12725,0.0031198902,0.0066204481,0.00074488261,0.00061850123,1000,0,
ct_g_paragliding_0118/case_ts001,ct_g_paragliding_0118,case_ts001,G_paragliding,40.09016,22.21675,solved,300,gold,train,9.98945098036216,3.8872194382951033,272.06872,288.98448,0.0031831293,0.008595926,0.0019029534,0.0027042264,300,0,
ct_g_paragliding_0118/case_ts002,ct_g_paragliding_0118,case_ts002,G_paragliding,40.09016,22.21675,solved,300,gold,train,4.608785265711379,2.2930528847666283,274.14338,292.36418,0.0039721308,0.0071805482,0.00029622891,0.0033329294,300,0,
